FIN Flag Count,ACK Flag Count,PSH Flag Count,Init_Win_bytes_forward,Init_Win_bytes_backward,min_seg_size_forward,act_data_pkt_fwd,Total Fwd Packets,Total Length of Fwd Packets,Destination Port,Flow Packets/s,Flow Bytes/s,Fwd Packets/s,Bwd Packets/s,Flow IAT Mean,Flow IAT Min,Flow IAT Std,Flow Duration,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow IAT Max,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd Header Length,Bwd Header Length,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,Average Packet Size,Subflow Fwd Bytes,Active Mean,Active Max,Active Min,Idle Mean,Idle Max,Idle Min,Attack Type,_protocol
0,0,0,0,0,0,0,1,24,2601,1000,24000,1000,0,0,0,0,0,44,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,44,44,44,0,0,24,24,0,0,0,0,0,0,Port Scanning,6
0,0,0,0,0,0,0,1,24,9003,1000,24000,1000,0,0,0,0,0,44,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,44,44,44,0,0,24,24,0,0,0,0,0,0,Port Scanning,6
0,0,0,0,0,0,0,1,24,2161,1000,24000,1000,0,0,0,0,0,44,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,44,44,44,0,0,24,24,0,0,0,0,0,0,Port Scanning,6
0,0,0,0,0,0,0,1,24,912,1000,24000,1000,0,0,0,0,0,44,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,44,44,44,0,0,24,24,0,0,0,0,0,0,Port Scanning,6
0,0,0,0,0,0,0,1,24,1033,1000,24000,1000,0,0,0,0,0,44,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,44,44,44,0,0,24,24,0,0,0,0,0,0,Port Scanning,6
0,0,0,0,0,0,0,1,24,1296,1000,24000,1000,0,0,0,0,0,44,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,44,44,44,0,0,24,24,0,0,0,0,0,0,Port Scanning,6
0,0,0,0,0,0,0,1,24,1761,1000,24000,1000,0,0,0,0,0,44,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,44,44,44,0,0,24,24,0,0,0,0,0,0,Port Scanning,6
0,0,0,0,0,0,0,1,24,1044,1000,24000,1000,0,0,0,0,0,44,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,44,44,44,0,0,24,24,0,0,0,0,0,0,Port Scanning,6
0,0,0,0,0,0,0,1,24,5431,1000,24000,1000,0,0,0,0,0,44,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,44,44,44,0,0,24,24,0,0,0,0,0,0,Port Scanning,6
0,0,0,0,0,0,0,1,24,1718,1000,24000,1000,0,0,0,0,0,44,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,44,44,44,0,0,24,24,0,0,0,0,0,0,Port Scanning,6
0,0,0,0,0,0,0,1,24,25735,1000,24000,1000,0,0,0,0,0,44,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,44,44,44,0,0,24,24,0,0,0,0,0,0,Port Scanning,6
0,0,0,0,0,0,0,1,24,880,1000,24000,1000,0,0,0,0,0,44,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,44,44,44,0,0,24,24,0,0,0,0,0,0,Port Scanning,6
0,0,0,0,0,0,0,1,24,1055,1000,24000,1000,0,0,0,0,0,44,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,44,44,44,0,0,24,24,0,0,0,0,0,0,Port Scanning,6
0,0,0,0,0,0,0,1,24,783,1000,24000,1000,0,0,0,0,0,44,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,44,44,44,0,0,24,24,0,0,0,0,0,0,Port Scanning,6
0,0,0,0,0,0,0,1,24,3546,1000,24000,1000,0,0,0,0,0,44,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,44,44,44,0,0,24,24,0,0,0,0,0,0,Port Scanning,6
0,0,0,0,0,0,0,1,24,1097,1000,24000,1000,0,0,0,0,0,44,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,44,44,44,0,0,24,24,0,0,0,0,0,0,Port Scanning,6
0,0,0,0,0,0,0,1,24,1641,1000,24000,1000,0,0,0,0,0,44,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,44,44,44,0,0,24,24,0,0,0,0,0,0,Port Scanning,6
0,0,0,0,0,0,0,1,24,60443,1000,24000,1000,0,0,0,0,0,44,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,44,44,44,0,0,24,24,0,0,0,0,0,0,Port Scanning,6
0,0,0,0,0,0,0,1,24,1032,1000,24000,1000,0,0,0,0,0,44,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,44,44,44,0,0,24,24,0,0,0,0,0,0,Port Scanning,6
0,0,0,0,0,0,0,1,24,9877,1000,24000,1000,0,0,0,0,0,44,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,44,44,44,0,0,24,24,0,0,0,0,0,0,Port Scanning,6
0,0,0,0,0,0,0,1,24,32780,1000,24000,1000,0,0,0,0,0,44,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,44,44,44,0,0,24,24,0,0,0,0,0,0,Port Scanning,6
0,0,0,0,0,0,0,1,24,2811,1000,24000,1000,0,0,0,0,0,44,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,44,44,44,0,0,24,24,0,0,0,0,0,0,Port Scanning,6
0,0,0,0,0,0,0,1,24,1311,1000,24000,1000,0,0,0,0,0,44,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,44,44,44,0,0,24,24,0,0,0,0,0,0,Port Scanning,6
0,0,0,0,0,0,0,1,24,6510,1000,24000,1000,0,0,0,0,0,44,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,44,44,44,0,0,24,24,0,0,0,0,0,0,Port Scanning,6
0,2,0,0,0,0,0,1,21,443,60.60606061,1606.060606,30.3030303,30.3030303,33000,33000,0,33000,41,41,41,0,52,52,52,0,33000,0,0,0,0,0,0,0,0,0,0,20,20,41,52,46.5,7.778174593,60.5,26.5,21,0,0,0,0,0,0,Normal Traffic,6
0,0,0,0,0,0,0,1,24,4446,1000,24000,1000,0,0,0,0,0,44,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,44,44,44,0,0,24,24,0,0,0,0,0,0,Port Scanning,6
0,0,0,0,0,0,0,1,24,2500,1000,24000,1000,0,0,0,0,0,44,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,44,44,44,0,0,24,24,0,0,0,0,0,0,Port Scanning,6
0,0,0,0,0,0,0,1,24,12265,1000,24000,1000,0,0,0,0,0,44,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,44,44,44,0,0,24,24,0,0,0,0,0,0,Port Scanning,6
0,0,0,0,0,0,0,1,24,7004,1000,24000,1000,0,0,0,0,0,44,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,44,44,44,0,0,24,24,0,0,0,0,0,0,Port Scanning,6
0,0,0,0,0,0,0,1,24,9220,1000,24000,1000,0,0,0,0,0,44,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,44,44,44,0,0,24,24,0,0,0,0,0,0,Port Scanning,6
0,0,0,0,0,0,0,1,24,64680,1000,24000,1000,0,0,0,0,0,44,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,44,44,44,0,0,24,24,0,0,0,0,0,0,Port Scanning,6
0,0,0,0,0,0,0,1,24,125,1000,24000,1000,0,0,0,0,0,44,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,44,44,44,0,0,24,24,0,0,0,0,0,0,Port Scanning,6
0,0,0,0,0,0,0,1,24,2920,1000,24000,1000,0,0,0,0,0,44,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,44,44,44,0,0,24,24,0,0,0,0,0,0,Port Scanning,6
0,0,0,0,0,0,0,1,24,625,1000,24000,1000,0,0,0,0,0,44,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,44,44,44,0,0,24,24,0,0,0,0,0,0,Port Scanning,6
0,2,0,0,0,0,0,1,21,443,44.44444444,1177.777778,22.22222222,22.22222222,45000,45000,0,45000,41,41,41,0,52,52,52,0,45000,0,0,0,0,0,0,0,0,0,0,20,20,41,52,46.5,7.778174593,60.5,26.5,21,0,0,0,0,0,0,Normal Traffic,6
0,0,0,0,0,0,0,1,24,563,1000,24000,1000,0,0,0,0,0,44,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,44,44,44,0,0,24,24,0,0,0,0,0,0,Port Scanning,6
0,0,0,0,0,0,0,1,24,1166,1000,24000,1000,0,0,0,0,0,44,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,44,44,44,0,0,24,24,0,0,0,0,0,0,Port Scanning,6
0,0,0,0,0,0,0,1,24,8045,1000,24000,1000,0,0,0,0,0,44,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,44,44,44,0,0,24,24,0,0,0,0,0,0,Port Scanning,6
0,0,0,0,0,0,0,1,24,34573,1000,24000,1000,0,0,0,0,0,44,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,44,44,44,0,0,24,24,0,0,0,0,0,0,Port Scanning,6
0,0,0,0,0,0,0,1,24,26,1000,24000,1000,0,0,0,0,0,44,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,44,44,44,0,0,24,24,0,0,0,0,0,0,Port Scanning,6
0,0,0,0,0,0,0,1,24,33,1000,24000,1000,0,0,0,0,0,44,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,44,44,44,0,0,24,24,0,0,0,0,0,0,Port Scanning,6
0,0,0,0,0,0,0,1,24,1114,1000,24000,1000,0,0,0,0,0,44,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,44,44,44,0,0,24,24,0,0,0,0,0,0,Port Scanning,6
0,0,0,0,0,0,0,1,24,1053,1000,24000,1000,0,0,0,0,0,44,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,44,44,44,0,0,24,24,0,0,0,0,0,0,Port Scanning,6
0,0,0,0,0,0,0,1,24,99,1000,24000,1000,0,0,0,0,0,44,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,44,44,44,0,0,24,24,0,0,0,0,0,0,Port Scanning,6
0,0,0,0,0,0,0,1,24,4129,1000,24000,1000,0,0,0,0,0,44,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,44,44,44,0,0,24,24,0,0,0,0,0,0,Port Scanning,6
0,0,0,0,0,0,0,1,24,37,1000,24000,1000,0,0,0,0,0,44,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,44,44,44,0,0,24,24,0,0,0,0,0,0,Port Scanning,6
0,0,0,0,0,0,0,1,24,1098,1000,24000,1000,0,0,0,0,0,44,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,44,44,44,0,0,24,24,0,0,0,0,0,0,Port Scanning,6
0,0,0,0,0,0,0,1,24,14441,1000,24000,1000,0,0,0,0,0,44,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,44,44,44,0,0,24,24,0,0,0,0,0,0,Port Scanning,6
0,0,0,0,0,0,0,1,24,1310,1000,24000,1000,0,0,0,0,0,44,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,44,44,44,0,0,24,24,0,0,0,0,0,0,Port Scanning,6
0,0,0,0,0,0,0,1,24,8001,1000,24000,1000,0,0,0,0,0,44,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,44,44,44,0,0,24,24,0,0,0,0,0,0,Port Scanning,6
0,0,0,0,0,0,0,1,24,4,1000,24000,1000,0,0,0,0,0,44,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,44,44,44,0,0,24,24,0,0,0,0,0,0,Port Scanning,6
0,0,0,0,0,0,0,1,24,89,1000,24000,1000,0,0,0,0,0,44,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,44,44,44,0,0,24,24,0,0,0,0,0,0,Port Scanning,6
0,0,0,0,0,0,0,1,24,4242,1000,24000,1000,0,0,0,0,0,44,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,44,44,44,0,0,24,24,0,0,0,0,0,0,Port Scanning,6
0,0,0,0,0,0,0,1,24,5225,1000,24000,1000,0,0,0,0,0,44,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,44,44,44,0,0,24,24,0,0,0,0,0,0,Port Scanning,6
0,2,0,0,0,0,0,1,21,443,11.62790698,308.1395349,5.813953488,5.813953488,172000,172000,0,172000,41,41,41,0,52,52,52,0,172000,0,0,0,0,0,0,0,0,0,0,20,20,41,52,46.5,7.778174593,60.5,26.5,21,0,0,0,0,0,0,Normal Traffic,6
0,0,0,0,0,0,0,1,24,6788,1000,24000,1000,0,0,0,0,0,44,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,44,44,44,0,0,24,24,0,0,0,0,0,0,Port Scanning,6
0,0,0,0,0,0,0,1,24,1057,1000,24000,1000,0,0,0,0,0,44,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,44,44,44,0,0,24,24,0,0,0,0,0,0,Port Scanning,6
0,0,0,0,0,0,0,1,24,9500,1000,24000,1000,0,0,0,0,0,44,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,44,44,44,0,0,24,24,0,0,0,0,0,0,Port Scanning,6
0,0,0,0,0,0,0,1,24,8082,1000,24000,1000,0,0,0,0,0,44,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,44,44,44,0,0,24,24,0,0,0,0,0,0,Port Scanning,6
0,0,0,0,0,0,0,1,24,60020,1000,24000,1000,0,0,0,0,0,44,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,44,44,44,0,0,24,24,0,0,0,0,0,0,Port Scanning,6
0,0,0,0,0,0,0,1,24,6692,1000,24000,1000,0,0,0,0,0,44,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,44,44,44,0,0,24,24,0,0,0,0,0,0,Port Scanning,6
0,0,0,0,0,0,0,1,24,27352,1000,24000,1000,0,0,0,0,0,44,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,44,44,44,0,0,24,24,0,0,0,0,0,0,Port Scanning,6
0,0,0,0,0,0,0,1,24,1113,1000,24000,1000,0,0,0,0,0,44,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,44,44,44,0,0,24,24,0,0,0,0,0,0,Port Scanning,6
0,0,0,0,0,0,0,1,24,2047,1000,24000,1000,0,0,0,0,0,44,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,44,44,44,0,0,24,24,0,0,0,0,0,0,Port Scanning,6
0,0,0,0,0,0,0,1,24,1093,1000,24000,1000,0,0,0,0,0,44,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,44,44,44,0,0,24,24,0,0,0,0,0,0,Port Scanning,6
0,0,0,0,0,0,0,1,24,52822,1000,24000,1000,0,0,0,0,0,44,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,44,44,44,0,0,24,24,0,0,0,0,0,0,Port Scanning,6
0,0,0,0,0,0,0,1,24,6699,1000,24000,1000,0,0,0,0,0,44,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,44,44,44,0,0,24,24,0,0,0,0,0,0,Port Scanning,6
0,0,0,0,0,0,0,1,24,1271,1000,24000,1000,0,0,0,0,0,44,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,44,44,44,0,0,24,24,0,0,0,0,0,0,Port Scanning,6
0,0,0,0,0,0,0,1,24,3918,1000,24000,1000,0,0,0,0,0,44,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,44,44,44,0,0,24,24,0,0,0,0,0,0,Port Scanning,6
0,0,0,0,0,0,0,1,24,7025,1000,24000,1000,0,0,0,0,0,44,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,44,44,44,0,0,24,24,0,0,0,0,0,0,Port Scanning,6
0,0,0,0,0,0,0,1,24,5922,1000,24000,1000,0,0,0,0,0,44,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,44,44,44,0,0,24,24,0,0,0,0,0,0,Port Scanning,6
0,0,0,0,0,0,0,1,24,1461,1000,24000,1000,0,0,0,0,0,44,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,44,44,44,0,0,24,24,0,0,0,0,0,0,Port Scanning,6
0,0,0,0,0,0,0,1,24,481,1000,24000,1000,0,0,0,0,0,44,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,44,44,44,0,0,24,24,0,0,0,0,0,0,Port Scanning,6
0,0,0,0,0,0,0,1,24,2100,1000,24000,1000,0,0,0,0,0,44,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,44,44,44,0,0,24,24,0,0,0,0,0,0,Port Scanning,6
0,0,0,0,0,0,0,1,24,9,1000,24000,1000,0,0,0,0,0,44,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,44,44,44,0,0,24,24,0,0,0,0,0,0,Port Scanning,6
0,0,0,0,0,0,0,1,24,11110,1000,24000,1000,0,0,0,0,0,44,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,44,44,44,0,0,24,24,0,0,0,0,0,0,Port Scanning,6
0,0,0,0,0,0,0,1,24,2967,1000,24000,1000,0,0,0,0,0,44,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,44,44,44,0,0,24,24,0,0,0,0,0,0,Port Scanning,6
0,0,0,0,0,0,0,1,24,16016,1000,24000,1000,0,0,0,0,0,44,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,44,44,44,0,0,24,24,0,0,0,0,0,0,Port Scanning,6
0,2,0,0,0,0,0,1,21,443,48.7804878,1292.682927,24.3902439,24.3902439,41000,41000,0,41000,41,41,41,0,52,52,52,0,41000,0,0,0,0,0,0,0,0,0,0,20,20,41,52,46.5,7.778174593,60.5,26.5,21,0,0,0,0,0,0,Normal Traffic,6
0,0,0,0,0,0,0,1,24,125,1000,24000,1000,0,0,0,0,0,44,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,44,44,44,0,0,24,24,0,0,0,0,0,0,Port Scanning,6
0,0,0,0,0,0,0,1,24,64680,1000,24000,1000,0,0,0,0,0,44,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,44,44,44,0,0,24,24,0,0,0,0,0,0,Port Scanning,6
0,0,0,0,0,0,0,1,24,9220,1000,24000,1000,0,0,0,0,0,44,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,44,44,44,0,0,24,24,0,0,0,0,0,0,Port Scanning,6
0,0,0,0,0,0,0,1,24,7004,1000,24000,1000,0,0,0,0,0,44,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,44,44,44,0,0,24,24,0,0,0,0,0,0,Port Scanning,6
0,0,0,0,0,0,0,1,24,12265,1000,24000,1000,0,0,0,0,0,44,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,44,44,44,0,0,24,24,0,0,0,0,0,0,Port Scanning,6
0,0,0,0,0,0,0,1,24,2500,1000,24000,1000,0,0,0,0,0,44,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,44,44,44,0,0,24,24,0,0,0,0,0,0,Port Scanning,6
0,0,0,0,0,0,0,1,24,4446,1000,24000,1000,0,0,0,0,0,44,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,44,44,44,0,0,24,24,0,0,0,0,0,0,Port Scanning,6
0,0,0,0,0,0,0,1,24,625,1000,24000,1000,0,0,0,0,0,44,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,44,44,44,0,0,24,24,0,0,0,0,0,0,Port Scanning,6
0,0,0,0,0,0,0,1,24,2920,1000,24000,1000,0,0,0,0,0,44,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,44,44,44,0,0,24,24,0,0,0,0,0,0,Port Scanning,6
0,0,0,0,0,0,0,1,24,8045,1000,24000,1000,0,0,0,0,0,44,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,44,44,44,0,0,24,24,0,0,0,0,0,0,Port Scanning,6
0,0,0,0,0,0,0,1,24,1166,1000,24000,1000,0,0,0,0,0,44,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,44,44,44,0,0,24,24,0,0,0,0,0,0,Port Scanning,6
0,0,0,0,0,0,0,1,24,563,1000,24000,1000,0,0,0,0,0,44,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,44,44,44,0,0,24,24,0,0,0,0,0,0,Port Scanning,6
0,0,0,0,0,0,0,1,24,33,1000,24000,1000,0,0,0,0,0,44,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,44,44,44,0,0,24,24,0,0,0,0,0,0,Port Scanning,6
0,0,0,0,0,0,0,1,24,26,1000,24000,1000,0,0,0,0,0,44,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,44,44,44,0,0,24,24,0,0,0,0,0,0,Port Scanning,6
0,0,0,0,0,0,0,1,24,34573,1000,24000,1000,0,0,0,0,0,44,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,44,44,44,0,0,24,24,0,0,0,0,0,0,Port Scanning,6
0,0,0,0,0,0,0,1,24,4129,1000,24000,1000,0,0,0,0,0,44,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,44,44,44,0,0,24,24,0,0,0,0,0,0,Port Scanning,6
0,0,0,0,0,0,0,1,24,99,1000,24000,1000,0,0,0,0,0,44,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,44,44,44,0,0,24,24,0,0,0,0,0,0,Port Scanning,6
0,0,0,0,0,0,0,1,24,1053,1000,24000,1000,0,0,0,0,0,44,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,44,44,44,0,0,24,24,0,0,0,0,0,0,Port Scanning,6
0,0,0,0,0,0,0,1,24,1114,1000,24000,1000,0,0,0,0,0,44,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,44,44,44,0,0,24,24,0,0,0,0,0,0,Port Scanning,6
0,0,0,0,0,0,0,1,24,1310,1000,24000,1000,0,0,0,0,0,44,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,44,44,44,0,0,24,24,0,0,0,0,0,0,Port Scanning,6
0,0,0,0,0,0,0,1,24,14441,1000,24000,1000,0,0,0,0,0,44,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,44,44,44,0,0,24,24,0,0,0,0,0,0,Port Scanning,6
0,0,0,0,0,0,0,1,24,1098,1000,24000,1000,0,0,0,0,0,44,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,44,44,44,0,0,24,24,0,0,0,0,0,0,Port Scanning,6
0,0,0,0,0,0,0,1,24,37,1000,24000,1000,0,0,0,0,0,44,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,44,44,44,0,0,24,24,0,0,0,0,0,0,Port Scanning,6
0,0,0,0,0,0,0,1,24,5225,1000,24000,1000,0,0,0,0,0,44,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,44,44,44,0,0,24,24,0,0,0,0,0,0,Port Scanning,6
0,0,0,0,0,0,0,1,24,4242,1000,24000,1000,0,0,0,0,0,44,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,44,44,44,0,0,24,24,0,0,0,0,0,0,Port Scanning,6
0,0,0,0,0,0,0,1,24,89,1000,24000,1000,0,0,0,0,0,44,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,44,44,44,0,0,24,24,0,0,0,0,0,0,Port Scanning,6
0,0,0,0,0,0,0,1,24,4,1000,24000,1000,0,0,0,0,0,44,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,44,44,44,0,0,24,24,0,0,0,0,0,0,Port Scanning,6
0,0,0,0,0,0,0,1,24,8001,1000,24000,1000,0,0,0,0,0,44,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,44,44,44,0,0,24,24,0,0,0,0,0,0,Port Scanning,6
0,0,0,0,0,0,0,1,24,16016,1000,24000,1000,0,0,0,0,0,44,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,44,44,44,0,0,24,24,0,0,0,0,0,0,Port Scanning,6
0,0,0,0,0,0,0,1,24,2967,1000,24000,1000,0,0,0,0,0,44,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,44,44,44,0,0,24,24,0,0,0,0,0,0,Port Scanning,6
0,0,0,0,0,0,0,1,24,11110,1000,24000,1000,0,0,0,0,0,44,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,44,44,44,0,0,24,24,0,0,0,0,0,0,Port Scanning,6
0,0,0,0,0,0,0,1,24,9,1000,24000,1000,0,0,0,0,0,44,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,44,44,44,0,0,24,24,0,0,0,0,0,0,Port Scanning,6
0,0,0,0,0,0,0,1,24,2100,1000,24000,1000,0,0,0,0,0,44,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,44,44,44,0,0,24,24,0,0,0,0,0,0,Port Scanning,6
0,0,0,0,0,0,0,1,24,481,1000,24000,1000,0,0,0,0,0,44,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,44,44,44,0,0,24,24,0,0,0,0,0,0,Port Scanning,6
0,0,0,0,0,0,0,1,24,1461,1000,24000,1000,0,0,0,0,0,44,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,44,44,44,0,0,24,24,0,0,0,0,0,0,Port Scanning,6
